Coord;Interestingness
(-37.7, 7.2, 104.5);2.462872E-06
(-37.5, 7.1, 105.5);2.462628E-06
(-37.3, 6.9, 106.5);3.693485E-06
(-37.1, 6.8, 107.5);3.692937E-06
(-36.9, 6.7, 108.5);3.692388E-06
(-36.7, 6.6, 109.4);3.69184E-06
(-36.6, 6.5, 110.4);2.460923E-06
(-36.4, 6.4, 111.4);2.460679E-06
(-36.2, 6.3, 112.4);2.460436E-06
(-36.0, 6.2, 113.3);2.460192E-06
(-35.8, 6.1, 114.3);2.459949E-06
(-35.6, 5.9, 115.3);2.459706E-06
(-35.5, 5.8, 116.3);2.459463E-06
(-35.3, 5.7, 117.2);2.45922E-06
(-35.1, 5.6, 118.2);2.458976E-06
(-34.9, 5.5, 119.2);2.458733E-06
(-34.7, 5.4, 120.2);2.458491E-06
(-34.5, 5.3, 121.2);2.458248E-06
(-34.4, 5.2, 122.1);2.458005E-06
(-34.2, 5.0, 123.1);2.457762E-06
(-34.0, 4.9, 124.1);2.457519E-06
(-33.8, 4.8, 125.1);2.457276E-06
(-33.6, 4.7, 126.0);2.457033E-06
(-33.4, 4.6, 127.0);2.456791E-06
(-33.3, 4.5, 128.0);2.456548E-06
(-33.1, 4.4, 129.0);2.456306E-06
(-32.9, 4.3, 129.9);2.456063E-06
(-32.7, 4.2, 130.9);2.455821E-06
(-32.5, 4.0, 131.9);2.455578E-06
(-32.3, 3.9, 132.9);2.455336E-06
(-32.2, 3.8, 133.8);2.455094E-06
(-32.0, 3.7, 134.8);2.454851E-06
(-31.8, 3.6, 135.8);2.454609E-06
(-31.6, 3.5, 136.8);2.454367E-06
(-31.4, 3.4, 137.8);1.227093E-06
(-31.2, 3.3, 138.7);3.680915E-06
(-31.0, 3.1, 139.7);3.68037E-06
(-30.9, 3.0, 140.7);3.679826E-06
(-30.7, 2.9, 141.7);2.452915E-06
(-30.5, 2.8, 142.6);2.452673E-06
(-30.3, 2.7, 143.6);2.452431E-06
(-30.1, 2.6, 144.6);2.452189E-06
(-29.9, 2.5, 145.6);2.451947E-06
(-29.8, 2.4, 146.5);2.451706E-06
(-29.6, 2.3, 147.5);2.451464E-06
(-29.4, 2.1, 148.5);2.451223E-06
(-29.2, 2.0, 149.5);2.450981E-06
(-29.0, 1.9, 150.5);2.45074E-06
(-28.8, 1.8, 151.4);2.450498E-06
(-28.7, 1.7, 152.4);2.450257E-06
(-28.5, 1.6, 153.4);2.450016E-06
(-28.3, 1.5, 154.4);2.449774E-06
(-28.1, 1.4, 155.3);2.449533E-06
(-27.9, 1.2, 156.3);2.449292E-06
(-27.7, 1.1, 157.3);2.449051E-06
(-27.6, 1.0, 158.3);2.44881E-06
(-27.4, 0.9, 159.2);2.448569E-06
(-27.2, 0.8, 160.2);2.448328E-06
(-27.0, 0.7, 161.2);2.448087E-06
(-26.8, 0.6, 162.2);2.447846E-06
(-26.6, 0.5, 163.1);2.447605E-06
(-26.5, 0.4, 164.1);2.447364E-06
(-26.3, 0.2, 165.1);2.447123E-06
(-26.1, 0.1, 166.1);2.446883E-06
(-25.9, 0.0, 167.1);2.446642E-06
(-25.7, -0.1, 168.0);2.446401E-06
(-25.5, -0.2, 169.0);2.446161E-06
(-25.4, -0.3, 170.0);2.44592E-06
(-25.2, -0.4, 171.0);2.44568E-06
(-25.0, -0.5, 171.9);2.44544E-06
(-24.8, -0.7, 172.9);3.667708E-06
(-25.3, 0.9, 172.0);2.444839E-06
(-25.8, 1.0, 171.2);2.444598E-06
(-26.3, 1.1, 170.3);2.444358E-06
(-26.8, 1.2, 169.5);2.444118E-06
(-27.3, 1.3, 168.6);2.443878E-06
(-27.8, 1.3, 167.7);2.443638E-06
(-28.3, 1.4, 166.9);2.443398E-06
(-28.8, 1.5, 166.0);2.443158E-06
(-29.3, 1.6, 165.1);2.442918E-06
(-29.8, 1.7, 164.3);2.442678E-06
(-30.3, 1.8, 163.4);2.442438E-06
(-30.8, 1.8, 162.5);2.442198E-06
(-31.3, 1.9, 161.7);2.441958E-06
(-31.8, 2.0, 160.8);2.441719E-06
(-32.3, 2.1, 160.0);2.441479E-06
(-32.8, 2.2, 159.1);2.44124E-06
(-33.3, 2.3, 158.2);2.441E-06
(-33.7, 2.4, 157.4);2.440761E-06
(-34.2, 2.4, 156.5);2.440521E-06
(-34.7, 2.5, 155.6);2.440282E-06
(-35.2, 2.6, 154.8);2.440042E-06
(-35.7, 2.7, 153.9);2.439803E-06
(-36.2, 2.8, 153.0);2.439564E-06
(-36.7, 2.9, 152.2);2.439325E-06
(-37.2, 3.0, 151.3);2.439085E-06
(-37.7, 3.0, 150.5);2.438846E-06
(-38.2, 3.1, 149.6);2.438607E-06
(-38.7, 3.2, 148.7);2.438368E-06
(-39.2, 3.3, 147.9);2.438129E-06
(-39.7, 3.4, 147.0);2.43789E-06
(-40.2, 3.5, 146.1);2.437651E-06
(-40.7, 3.6, 145.3);2.437412E-06
(-41.2, 3.6, 144.4);2.437174E-06
(-41.7, 3.7, 143.5);3.655313E-06
(-42.2, 3.8, 142.7);2.436577E-06
(-42.7, 3.9, 141.8);2.436338E-06
(-43.2, 4.0, 141.0);3.65406E-06
(-43.7, 4.1, 140.1);3.653523E-06
(-44.2, 4.2, 139.2);3.652987E-06
(-44.7, 4.2, 138.4);3.65245E-06
(-45.2, 4.3, 137.5);3.651914E-06
(-45.7, 4.4, 136.6);3.651378E-06
(-46.2, 4.5, 135.8);3.650842E-06
(-46.7, 4.6, 134.9);3.650306E-06
(-47.2, 4.7, 134.0);3.649771E-06
(-47.7, 4.7, 133.2);3.649235E-06
(-48.2, 4.8, 132.3);3.6487E-06
(-48.7, 4.9, 131.5);3.648165E-06
(-49.1, 5.0, 130.6);2.431813E-06
(-49.6, 5.1, 129.7);2.431575E-06
(-50.1, 5.2, 128.9);2.431337E-06
(-50.6, 5.3, 128.0);2.4311E-06
(-51.1, 5.3, 127.1);2.430862E-06
(-51.6, 5.4, 126.3);2.430625E-06
(-52.1, 5.5, 125.4);2.430387E-06
(-52.6, 5.6, 124.5);2.43015E-06
(-53.1, 5.7, 123.7);2.429912E-06
(-53.6, 5.8, 122.8);2.429675E-06
(-54.1, 5.9, 122.0);2.429438E-06
(-54.6, 5.9, 121.1);2.429201E-06
(-55.1, 6.0, 120.2);2.428963E-06
(-55.6, 6.1, 119.4);2.428726E-06
(-56.1, 6.2, 118.5);2.428489E-06
(-56.6, 6.3, 117.6);2.428252E-06
(-57.1, 6.4, 116.8);2.428015E-06
(-57.6, 6.5, 115.9);2.427778E-06
(-58.1, 6.5, 115.0);2.427541E-06
(-58.6, 6.6, 114.2);2.427304E-06
(-59.1, 6.7, 113.3);2.427068E-06
(-59.6, 6.8, 112.5);2.426831E-06
(-60.1, 6.9, 111.6);2.426594E-06
(-60.6, 7.0, 110.7);2.426357E-06
(-61.1, 7.1, 109.9);2.426121E-06
(-61.6, 7.1, 109.0);2.425884E-06
(-62.1, 7.2, 108.1);2.425648E-06
(-62.6, 7.3, 107.3);2.425411E-06
(-63.1, 7.4, 106.4);2.425174E-06
(-63.6, 7.5, 105.5);2.424938E-06
(-64.1, 7.6, 104.7);2.424702E-06
(-64.5, 7.6, 103.8);2.424465E-06
(-65.0, 7.7, 103.0);2.424229E-06
(-65.5, 7.8, 102.1);2.423993E-06
(-66.0, 7.9, 101.2);2.423757E-06
(-66.5, 8.0, 100.4);2.423521E-06
(-67.0, 8.1, 99.5);2.423285E-06
(-67.5, 8.2, 98.6);2.423048E-06
(-68.0, 8.2, 97.8);2.422812E-06
(-68.5, 8.3, 96.9);2.422576E-06
(-69.0, 8.4, 96.0);2.422341E-06
(-69.5, 8.5, 95.2);2.422105E-06
(-70.0, 8.6, 94.3);2.421869E-06
(-70.5, 8.7, 93.5);2.421633E-06
(-71.0, 8.8, 92.6);2.421398E-06
(-71.5, 8.8, 91.7);2.421162E-06
(-72.0, 8.9, 90.9);2.420926E-06
(-72.5, 9.0, 90.0);2.420691E-06
(-73.0, 9.1, 89.1);2.420455E-06
(-73.5, 9.2, 88.3);2.42022E-06
(-74.0, 9.3, 87.4);2.419984E-06
(-74.5, 9.4, 86.5);2.419749E-06
(-75.0, 9.4, 85.7);2.419513E-06
(-75.5, 9.5, 84.8);2.419278E-06
(-76.0, 9.6, 84.0);2.419043E-06
(-76.5, 9.7, 83.1);2.418808E-06
(-77.0, 9.8, 82.2);2.418572E-06
(-77.5, 9.9, 81.4);2.418337E-06
(-78.0, 10.0, 80.5);2.418102E-06
(-78.5, 10.0, 79.6);2.417867E-06
(-79.0, 10.1, 78.8);2.417632E-06
(-79.5, 10.2, 77.9);2.417397E-06
(-79.9, 10.3, 77.0);2.417162E-06
(-80.4, 10.4, 76.2);2.416927E-06
(-79.7, 10.4, 75.5);2.416693E-06
(-79.0, 10.3, 74.8);2.416458E-06
(-78.3, 10.2, 74.1);2.416223E-06
(-77.6, 10.1, 73.4);2.415989E-06
(-76.8, 10.0, 72.8);2.415754E-06
(-76.1, 9.9, 72.1);2.415519E-06
(-75.4, 9.8, 71.4);2.415285E-06
(-74.7, 9.7, 70.7);2.41505E-06
(-73.9, 9.7, 70.0);2.414816E-06
(-73.2, 9.6, 69.3);3.621784E-06
(-72.5, 9.5, 68.7);2.41423E-06
(-71.8, 9.4, 68.0);2.413996E-06
(-71.0, 9.3, 67.3);3.620554E-06
(-70.3, 9.2, 66.6);3.620027E-06
(-69.6, 9.1, 65.9);3.619501E-06
(-68.9, 9.0, 65.2);3.618974E-06
(-68.2, 8.9, 64.5);2.412357E-06
(-67.4, 8.8, 63.9);2.412123E-06
(-66.7, 8.7, 63.2);2.411889E-06
(-66.0, 8.6, 62.5);2.411655E-06
(-65.3, 8.5, 61.8);2.411422E-06
(-64.5, 8.4, 61.1);2.411188E-06
(-63.8, 8.3, 60.4);2.410954E-06
(-63.1, 8.2, 59.8);2.41072E-06
(-62.4, 8.1, 59.1);2.410487E-06
(-61.7, 8.0, 58.4);2.410253E-06
(-60.9, 8.0, 57.7);2.41002E-06
(-60.2, 7.9, 57.0);2.409786E-06
(-59.5, 7.8, 56.3);2.409553E-06
(-58.8, 7.7, 55.6);2.409319E-06
(-58.0, 7.6, 55.0);2.409086E-06
(-57.3, 7.5, 54.3);3.613192E-06
(-56.6, 7.4, 53.6);3.612667E-06
(-55.9, 7.3, 52.9);3.612143E-06
(-55.1, 7.2, 52.2);3.611618E-06
(-54.4, 7.1, 51.5);3.611094E-06
(-53.7, 7.0, 50.9);4.813976E-06
(-53.0, 6.9, 50.2);4.813045E-06
(-52.3, 6.8, 49.5);4.812114E-06
(-51.5, 6.7, 48.8);4.811183E-06
(-50.8, 6.6, 48.1);4.810253E-06
(-50.1, 6.5, 47.4);4.809323E-06
(-49.4, 6.4, 46.7);4.808393E-06
(-48.6, 6.4, 46.1);4.807464E-06
(-47.9, 6.3, 45.4);3.604988E-06
(-47.2, 6.2, 44.7);3.604466E-06
(-46.5, 6.1, 44.0);3.603944E-06
(-45.7, 6.0, 43.3);3.603422E-06
(-45.0, 5.9, 42.6);3.6029E-06
(-44.3, 5.8, 42.0);6.003674E-06
(-43.6, 5.7, 41.3);6.002225E-06
(-42.9, 5.6, 40.6);4.800737E-06
(-42.1, 5.5, 39.9);4.799811E-06
(-41.4, 5.4, 39.2);4.798885E-06
(-40.7, 5.3, 38.5);4.79796E-06
(-40.0, 5.2, 37.8);5.996149E-06
(-39.2, 5.1, 37.2);5.994703E-06
(-38.5, 5.0, 36.5);5.993259E-06
(-37.8, 4.9, 35.8);5.991815E-06
(-37.1, 4.8, 35.1);5.990372E-06
(-36.4, 4.7, 34.4);5.988931E-06
(-35.6, 4.7, 33.7);5.987489E-06
(-34.9, 4.6, 33.1);5.986048E-06
(-34.2, 4.5, 32.4);5.984608E-06
(-33.5, 4.4, 31.7);5.983169E-06
(-32.7, 4.3, 31.0);5.98173E-06
(-32.0, 4.2, 30.3);5.980291E-06
(-31.3, 4.1, 29.6);5.978854E-06
(-30.6, 4.0, 28.9);5.977417E-06
(-29.8, 3.9, 28.3);5.975982E-06
(-29.1, 3.8, 27.6);5.974547E-06
(-28.4, 3.7, 26.9);5.973112E-06
(-27.7, 3.6, 26.2);5.971678E-06
(-27.0, 3.5, 25.5);5.970245E-06
(-26.2, 3.4, 24.8);4.775164E-06
(-25.5, 3.3, 24.2);4.774248E-06
(-24.8, 3.2, 23.5);4.773332E-06
(-24.1, 3.1, 22.8);3.579398E-06
(-23.3, 3.0, 22.1);3.578883E-06
(-22.6, 3.0, 21.4);3.578368E-06
(-21.9, 2.9, 20.7);3.577853E-06
(-21.2, 2.8, 20.1);3.577339E-06
(-20.5, 2.7, 19.4);3.576825E-06
(-19.7, 2.6, 18.7);3.57631E-06
(-19.0, 2.5, 18.0);3.575796E-06
(-18.3, 2.4, 17.3);4.766929E-06
(-17.6, 2.3, 16.6);4.766016E-06
(-16.8, 2.2, 15.9);4.765102E-06
(-16.1, 2.1, 15.3);4.76419E-06
(-15.4, 2.0, 14.6);4.763278E-06
(-14.7, 1.9, 13.9);4.762366E-06
(-13.9, 1.8, 13.2);4.761454E-06
(-13.2, 1.7, 12.5);4.760543E-06
(-12.5, 1.6, 11.8);4.759632E-06
(-11.8, 1.5, 11.2);3.569126E-06
(-11.1, 1.4, 10.5);3.568614E-06
(-10.3, 1.3, 9.8);3.568103E-06
(-9.6, 1.3, 9.1);3.567591E-06
(-8.9, 1.2, 8.4);3.567079E-06
(-8.2, 1.1, 7.7);3.566568E-06
(-7.4, 1.0, 7.0);3.566056E-06
(-6.7, 0.9, 6.4);4.753947E-06
(-6.0, 0.8, 5.7);4.753038E-06
(-5.3, 0.7, 5.0);3.564183E-06
(-4.5, 0.6, 4.3);3.563673E-06
(-3.8, 0.5, 3.6);3.563162E-06
(-3.1, 0.4, 2.9);3.562652E-06
(-2.4, 0.3, 2.3);3.562142E-06
(-1.7, 0.2, 1.6);3.561632E-06
(-1.7, 1.6, 2.6);3.561122E-06
(-1.7, 1.6, 3.6);3.560612E-06
(-1.7, 1.5, 4.6);3.560102E-06
(-1.8, 1.5, 5.6);3.559593E-06
(-1.8, 1.5, 6.6);3.559084E-06
(-1.8, 1.4, 7.6);3.558574E-06
(-1.9, 1.4, 8.6);3.558065E-06
(-1.9, 1.3, 9.6);3.557557E-06
(-1.9, 1.3, 10.6);3.557048E-06
(-1.9, 1.3, 11.6);3.556539E-06
(-2.0, 1.2, 12.6);3.556031E-06
(-2.0, 1.2, 13.6);3.555523E-06
(-2.0, 1.2, 14.6);3.555014E-06
(-2.0, 1.1, 15.6);3.554507E-06
(-2.1, 1.1, 16.6);3.553999E-06
(-2.1, 1.0, 17.5);3.553491E-06
(-2.1, 1.0, 18.5);3.552984E-06
(-2.2, 1.0, 19.5);3.552476E-06
(-2.2, 0.9, 20.5);3.551969E-06
(-2.2, 0.9, 21.5);3.551462E-06
(-2.2, 0.8, 22.5);3.550955E-06
(-2.3, 0.8, 23.5);3.550448E-06
(-2.3, 0.8, 24.5);3.549941E-06
(-2.3, 0.7, 25.5);3.549435E-06
(-2.4, 0.7, 26.5);3.548928E-06
(-2.4, 0.6, 27.5);3.548422E-06
(-2.4, 0.6, 28.5);3.547916E-06
(-2.4, 0.6, 29.5);3.54741E-06
(-2.5, 0.5, 30.5);2.364659E-06
(-2.5, 0.5, 31.5);2.364434E-06
(-2.5, 0.4, 32.5);2.364209E-06
(-2.5, 0.4, 33.5);2.363985E-06
(-2.6, 0.4, 34.5);2.36376E-06
(-2.6, 0.3, 35.5);2.363535E-06
(-2.6, 0.3, 36.5);2.363311E-06
(-2.7, 0.2, 37.5);2.363086E-06
(-2.7, 0.2, 38.5);2.362862E-06
(-2.7, 0.2, 39.5);2.362638E-06
(-2.7, 0.1, 40.5);2.362413E-06
(-2.8, 0.1, 41.5);2.362189E-06
(-2.8, 0.0, 42.5);2.361965E-06
(-2.8, 0.0, 43.5);3.542526E-06
(-2.9, 0.0, 44.5);3.542022E-06
(-2.9, -0.1, 45.5);3.541518E-06
(-2.9, -0.1, 46.5);3.541014E-06
(-2.9, -0.2, 47.5);3.54051E-06
(-3.0, -0.2, 48.5);3.540006E-06
(-3.0, -0.2, 49.5);3.539502E-06
(-3.0, -0.3, 50.5);3.538999E-06
(-3.0, -0.3, 51.5);3.538495E-06
(-3.1, -0.3, 52.5);3.537992E-06
(-3.1, -0.4, 53.5);3.537489E-06
(-3.1, -0.4, 54.5);3.536986E-06
(-3.2, -0.5, 55.5);3.536483E-06
(-3.2, -0.5, 56.5);3.53598E-06
(-3.2, -0.5, 57.5);3.535478E-06
(-3.2, -0.6, 58.5);3.534975E-06
(-3.3, -0.6, 59.5);3.534473E-06
(-3.3, -0.7, 60.5);3.533971E-06
(-3.3, -0.7, 61.5);3.533469E-06
(-3.4, -0.7, 62.5);3.532967E-06
(-3.4, -0.8, 63.5);3.532465E-06
(-3.4, -0.8, 64.5);3.531964E-06
(-3.4, -0.9, 65.5);3.531462E-06
(-3.5, -0.9, 66.5);3.530961E-06
(-3.5, -0.9, 67.5);3.53046E-06
(-3.5, -1.0, 68.5);3.529959E-06
(-3.5, -1.0, 69.5);3.529458E-06
(-3.6, -1.1, 70.5);3.528957E-06
(-3.6, -1.1, 71.5);3.528457E-06
(-3.6, -1.1, 72.5);3.527956E-06
(-3.7, -1.2, 73.5);3.527456E-06
(-3.7, -1.2, 74.5);3.526956E-06
(-3.7, -1.3, 75.5);3.526456E-06
(-3.7, -1.3, 76.5);3.525956E-06
(-3.8, -1.3, 77.5);3.525457E-06
(-3.8, -1.4, 78.5);3.524957E-06
(-3.8, -1.4, 79.5);3.524457E-06
(-3.9, -1.5, 80.5);3.523958E-06
(-3.9, -1.5, 81.5);3.523459E-06
(-3.9, -1.5, 82.5);3.52296E-06
(-3.9, -1.6, 83.5);3.522461E-06
(-4.0, -1.6, 84.5);3.521963E-06
(-4.0, -1.6, 85.5);3.521464E-06
(-4.0, -1.7, 86.5);3.520965E-06
(-4.0, -1.7, 87.5);3.520467E-06
(-4.1, -1.8, 88.5);3.519969E-06
(-4.1, -1.8, 89.5);3.519471E-06
(-4.1, -1.8, 90.5);3.518973E-06
(-4.2, -1.9, 91.5);3.518475E-06
(-4.2, -1.9, 92.5);3.517978E-06
(-4.2, -2.0, 93.5);4.689864E-06
(-4.2, -2.0, 94.5);4.688979E-06
(-4.3, -2.0, 95.5);4.688095E-06
(-4.3, -2.1, 96.5);4.687212E-06
(-4.3, -2.1, 97.5);4.686329E-06
(-4.4, -2.2, 98.5);4.685447E-06
(-4.4, -2.2, 99.5);4.684564E-06
(-4.4, -2.2, 100.5);4.683682E-06
(-4.4, -2.3, 101.5);4.6828E-06
(-4.5, -2.3, 102.5);4.681919E-06
(-4.5, -2.4, 103.4);4.681038E-06
(-4.5, -2.4, 104.4);4.680157E-06
(-4.5, -2.4, 105.4);4.679277E-06
(-4.6, -2.5, 106.4);4.678397E-06
(-4.6, -2.5, 107.4);3.508221E-06
(-4.6, -2.6, 108.4);4.676858E-06
(-4.7, -2.6, 109.4);4.675979E-06
(-4.7, -2.6, 110.4);4.6751E-06
(-4.7, -2.7, 111.4);4.674221E-06
(-4.7, -2.7, 112.4);4.673343E-06
(-4.8, -2.8, 113.4);4.672465E-06
(-4.8, -2.8, 114.4);4.671588E-06
(-4.8, -2.8, 115.4);4.670711E-06
(-4.9, -2.9, 116.4);4.669834E-06
(-4.9, -2.9, 117.4);4.668957E-06
(-4.9, -2.9, 118.4);4.668081E-06
(-4.9, -3.0, 119.4);4.667205E-06
(-5.0, -3.0, 120.4);4.66633E-06
(-5.0, -3.1, 121.4);4.665455E-06
(-5.0, -3.1, 122.4);4.66458E-06
(-5.0, -3.1, 123.4);4.663705E-06
(-5.1, -3.2, 124.4);4.662831E-06
(-5.1, -3.2, 125.4);4.661958E-06
(-5.1, -3.3, 126.4);4.661084E-06
(-5.2, -3.3, 127.4);4.66021E-06
(-5.2, -3.3, 128.4);4.659338E-06
(-5.2, -3.4, 129.4);4.658465E-06
(-5.2, -3.4, 130.4);4.657593E-06
(-5.3, -3.5, 131.4);4.656721E-06
(-5.3, -3.5, 132.4);4.655849E-06
(-5.3, -3.5, 133.4);5.818586E-06
(-5.4, -3.6, 134.4);5.817226E-06
(-5.4, -3.6, 135.4);5.815866E-06
(-5.4, -3.7, 136.4);5.814506E-06
(-5.4, -3.7, 137.4);5.813147E-06
(-5.5, -3.7, 138.4);5.811789E-06
(-5.5, -3.8, 139.4);5.810432E-06
(-5.5, -3.8, 140.4);5.809075E-06
(-5.6, -3.9, 141.4);5.807719E-06
(-5.6, -3.9, 142.4);5.806363E-06
(-5.6, -3.9, 143.4);5.805008E-06
(-5.6, -4.0, 144.4);5.803654E-06
(-5.7, -4.0, 145.4);6.962598E-06
(-5.7, -4.1, 146.4);6.96065E-06
(-5.7, -4.1, 147.4);5.799054E-06
(-5.7, -4.1, 148.4);5.797703E-06
(-5.8, -4.2, 149.4);5.796352E-06
(-5.8, -4.2, 150.4);4.636109E-06
(-5.8, -4.2, 151.4);4.635245E-06
(-5.9, -4.3, 152.4);4.634382E-06
(-5.9, -4.3, 153.4);4.633518E-06
(-5.9, -4.4, 154.4);4.632655E-06
(-5.9, -4.4, 155.4);4.631793E-06
(-6.0, -4.4, 156.4);4.630931E-06
(-6.0, -4.5, 157.4);3.472632E-06
(-6.0, -4.5, 158.4);3.472147E-06
(-6.1, -4.6, 159.4);3.471663E-06
(-6.1, -4.6, 160.4);3.471178E-06
(-6.1, -4.6, 161.4);2.31385E-06
(-6.1, -4.7, 162.4);2.313635E-06
(-6.2, -4.7, 163.4);2.313419E-06
(-6.2, -4.8, 164.4);2.313204E-06
(-6.2, -4.8, 165.4);2.312989E-06
(-6.2, -4.8, 166.4);2.312774E-06
(-6.3, -4.9, 167.4);2.312559E-06
(-6.3, -4.9, 168.4);2.312344E-06
(-6.3, -5.0, 169.4);2.312129E-06
(-6.4, -5.0, 170.4);2.311914E-06
(-6.4, -5.0, 171.4);2.3117E-06
(-6.4, -5.1, 172.4);2.311485E-06
(-6.4, -5.1, 173.4);2.31127E-06
(-6.5, -5.2, 174.4);2.311055E-06
(-6.5, -5.2, 175.4);2.310841E-06
(-6.5, -5.2, 176.4);2.310626E-06
(-6.6, -5.3, 177.4);2.310411E-06
(-6.6, -5.3, 178.4);1.155125E-06
(-5.1, 0.9, 178.5);2.310089E-06
(-4.5, 0.6, 179.2);2.309875E-06
(-3.8, 0.2, 179.9);2.30966E-06
(-3.2, -0.1, 180.6);3.464089E-06
(-2.6, -0.4, 181.3);3.463606E-06
(-2.0, -0.8, 182.0);2.308803E-06
(-1.4, -1.1, 182.7);2.308589E-06
(-0.7, -1.5, 183.4);2.308375E-06
(-0.1, -1.8, 184.1);2.30816E-06
(0.5, -2.2, 184.8);2.307946E-06
(1.1, -2.5, 185.5);2.307732E-06
(1.7, -2.9, 186.2);2.307518E-06
(2.4, -3.2, 187.0);2.307304E-06
(3.0, -3.5, 187.7);2.30709E-06
(3.6, -3.9, 188.4);2.306876E-06
(4.2, 0.2, 179.7);3.459913E-06
(4.8, 0.3, 179.0);3.459432E-06
(5.5, 0.4, 178.2);2.306021E-06
(6.1, 0.4, 177.5);2.305807E-06
(6.8, 0.5, 176.7);2.305593E-06
(7.4, 0.5, 176.0);2.305379E-06
(8.1, 0.6, 175.2);2.305166E-06
(8.7, 0.6, 174.5);2.304952E-06
(9.4, 0.7, 173.7);2.304739E-06
(10.0, 0.7, 173.0);2.304525E-06
(10.7, 0.8, 172.2);2.304312E-06
(11.4, 0.8, 171.5);2.304098E-06
(12.0, 0.9, 170.7);2.303885E-06
(12.7, 0.9, 169.9);2.303672E-06
(13.3, 1.0, 169.2);2.303458E-06
(14.0, 1.1, 168.4);2.303245E-06
(14.6, 1.1, 167.7);2.303032E-06
(15.3, 1.2, 166.9);2.302819E-06
(15.9, 1.2, 166.2);2.302605E-06
(16.6, 1.3, 165.4);2.302392E-06
(17.2, 1.3, 164.7);2.302179E-06
(17.9, 1.4, 163.9);2.301966E-06
(18.6, 1.4, 163.2);2.301753E-06
(19.2, 1.5, 162.4);2.30154E-06
(19.9, 1.5, 161.7);2.301327E-06
(20.5, 1.6, 160.9);2.301114E-06
(21.2, 1.6, 160.1);2.300902E-06
(21.8, 1.7, 159.4);2.300689E-06
(22.5, 1.8, 158.6);2.300476E-06
(23.1, 1.8, 157.9);2.300263E-06
(23.8, 1.9, 157.1);2.30005E-06
(24.5, 1.9, 156.4);2.299838E-06
(25.1, 2.0, 155.6);2.299625E-06
(25.8, 2.0, 154.9);2.299413E-06
(26.4, 2.1, 154.1);2.2992E-06
(27.1, 2.1, 153.4);2.298988E-06
(27.7, 2.2, 152.6);2.298775E-06
(28.4, 2.2, 151.9);2.298563E-06
(29.0, 2.3, 151.1);2.29835E-06
(29.7, 2.4, 150.3);2.298138E-06
(30.3, 2.4, 149.6);2.297926E-06
(31.0, 2.5, 148.8);1.148883E-06
(31.7, 2.5, 148.1);1.14883E-06
(32.3, 2.6, 147.3);2.297501E-06
(33.0, 2.6, 146.6);2.297289E-06
(33.6, 2.7, 145.8);2.297077E-06
(34.3, 2.7, 145.1);2.296865E-06
(34.9, 2.8, 144.3);2.296653E-06
(35.6, 2.8, 143.6);2.296441E-06
(36.2, 2.9, 142.8);2.296229E-06
(36.9, 2.9, 142.0);2.296017E-06
(37.5, 3.0, 141.3);2.295805E-06
(38.2, 3.1, 140.5);3.44331E-06
(38.9, 3.1, 139.8);3.442834E-06
(39.5, 3.2, 139.0);3.442357E-06
(40.2, 3.2, 138.3);3.441881E-06
(40.8, 3.3, 137.5);3.441405E-06
(41.5, 3.3, 136.8);3.440929E-06
(42.1, 3.4, 136.0);3.440453E-06
(42.8, 3.4, 135.3);3.439977E-06
(43.4, 3.5, 134.5);3.439502E-06
(44.1, 3.5, 133.8);3.439026E-06
(44.7, 3.6, 133.0);3.438551E-06
(45.4, 3.6, 132.2);3.438076E-06
(46.1, 3.7, 131.5);3.4376E-06
(46.7, 3.8, 130.7);3.437125E-06
(46.0, 3.9, 131.4);2.291153E-06
(45.2, 3.9, 132.1);3.436334E-06
(44.5, 3.8, 132.8);3.435859E-06
(43.8, 3.7, 133.4);3.435385E-06
(43.0, 3.7, 134.1);2.289993E-06
(42.3, 3.6, 134.8);2.289782E-06
(41.5, 3.6, 135.4);3.434278E-06
(40.8, 3.5, 136.1);3.433804E-06
(40.1, 3.4, 136.8);3.43333E-06
(39.3, 3.4, 137.4);3.432856E-06
(38.6, 3.3, 138.1);3.432383E-06
(37.8, 3.3, 138.8);3.431909E-06
(37.1, 3.2, 139.5);3.431436E-06
(36.4, 3.2, 140.1);2.287361E-06
(35.6, 3.1, 140.8);2.287151E-06
(34.9, 3.0, 141.5);2.28694E-06
(34.1, 3.0, 142.1);2.28673E-06
(33.4, 2.9, 142.8);2.28652E-06
(32.7, 2.9, 143.5);2.28631E-06
(31.9, 2.8, 144.2);2.2861E-06
(31.2, 2.7, 144.8);2.285889E-06
(30.4, 2.7, 145.5);2.28568E-06
(29.7, 2.6, 146.2);2.285469E-06
(29.0, 2.6, 146.8);2.28526E-06
(28.2, 2.5, 147.5);2.28505E-06
(27.5, 2.4, 148.2);2.28484E-06
(26.8, 2.4, 148.9);2.28463E-06
(26.0, 2.3, 149.5);2.28442E-06
(25.3, 2.3, 150.2);2.28421E-06
(24.5, 2.2, 150.9);2.284001E-06
(23.8, 2.1, 151.5);2.283791E-06
(23.1, 2.1, 152.2);2.283581E-06
(22.3, 2.0, 152.9);2.283372E-06
(21.6, 2.0, 153.5);2.283162E-06
(20.8, 1.9, 154.2);2.282952E-06
(20.2, 4.0, 154.9);2.282743E-06
(19.5, 3.9, 155.7);2.282534E-06
